id,width,depth,height,weight,value,allowedRotations
I2571,1200,1400,1450,179.4,179.4,012345
I2572,1200,1400,1450,179.4,179.4,012345
I2573,1200,1400,1450,179.4,179.4,012345
I2574,1200,1400,1450,179.4,179.4,012345
I2575,1200,1400,1450,179.4,179.4,012345
I2576,1200,1400,1450,179.4,179.4,012345
I2577,1000,1200,750,235.4,235.4,012345
I2578,1000,1200,750,235.4,235.4,012345
I2579,570,780,478,170.28,170.28,012345
I2580,570,780,478,170.28,170.28,012345
I2581,570,780,478,170.28,170.28,012345
I2582,570,780,478,170.28,170.28,012345
I2583,570,780,478,170.28,170.28,012345
I2584,1200,1600,1350,207.72,207.72,012345
I2585,1200,1600,1350,207.72,207.72,012345
I2586,1200,1600,1350,207.72,207.72,012345
I2587,1200,1600,1350,207.72,207.72,012345
I2588,1200,1600,1350,207.72,207.72,012345
I2589,1200,1600,1350,207.72,207.72,012345
I2590,1200,1600,1350,207.72,207.72,012345
I2591,1200,1600,1350,207.72,207.72,012345
I2592,1200,1600,1350,207.72,207.72,012345
I2593,1200,1600,1350,207.72,207.72,012345
I2594,1200,1600,1350,207.72,207.72,012345
I2595,1200,1600,1350,207.72,207.72,012345
I2596,1200,1600,1350,207.72,207.72,012345
I2597,1200,1600,1350,303.92,303.92,012345
I2598,1200,1600,1350,303.92,303.92,012345
I2599,1200,1600,1350,303.92,303.92,012345
I2600,1200,1600,1350,303.92,303.92,012345
I2601,1200,1600,1350,303.92,303.92,012345
I2602,1200,1600,930,547.3,547.3,012345
I2603,1200,1600,930,547.3,547.3,012345
I2604,1200,1600,930,547.3,547.3,012345
I2605,1200,1600,930,547.3,547.3,012345
I2606,1200,1600,930,547.3,547.3,012345
I2607,570,780,478,270.08,270.08,012345
I2608,1225,1400,1160,317.0,317.0,012345
I2609,1225,1400,1160,317.0,317.0,012345
I2610,1225,1400,1160,317.0,317.0,012345
I2611,1225,1400,1160,317.0,317.0,012345
I2612,1225,1400,1160,317.0,317.0,012345
I2613,1225,1400,1160,317.0,317.0,012345
I2614,570,780,478,104.768,104.768,012345
I2615,1200,1600,1350,303.92,303.92,012345
I2616,1200,1600,1350,303.92,303.92,012345
I2617,1200,1600,1350,303.92,303.92,012345
I2618,1200,1600,1350,303.92,303.92,012345
I2619,1200,1600,1350,303.92,303.92,012345
I2620,1200,1600,1350,303.92,303.92,012345
I2621,1200,1600,1350,303.92,303.92,012345
I2622,1200,1600,1350,303.92,303.92,012345
I2623,1200,1600,1350,303.92,303.92,012345
I2624,1200,1600,1350,303.92,303.92,012345
I2625,1200,1600,1350,303.92,303.92,012345
I2626,1200,1600,1350,303.92,303.92,012345
I2627,1000,1200,750,500.86,500.86,012345
I2628,1000,1200,1155,373.25,373.25,012345
I2629,1000,1200,975,527.4,527.4,012345
I2630,1000,1200,975,527.4,527.4,012345
I2631,1000,1200,975,527.4,527.4,012345
I2632,1000,1200,975,527.4,527.4,012345
I2633,1000,1200,975,527.4,527.4,012345
I2634,1000,1200,975,527.4,527.4,012345
I2635,1000,1200,975,527.4,527.4,012345
I2636,1000,1200,975,527.4,527.4,012345
I2637,1000,1200,975,527.4,527.4,012345
I2638,1200,1900,750,713.62,713.62,012345
I2639,1000,1200,359,72.704,72.704,012345
I2640,570,780,478,270.08,270.08,012345
I2641,1200,1600,1350,303.92,303.92,012345
I2642,1200,1600,1350,303.92,303.92,012345
I2643,1000,1200,750,229.88,229.88,012345
I2644,1000,1200,750,229.88,229.88,012345
I2645,1000,1200,750,229.88,229.88,012345
I2646,1000,1200,750,229.88,229.88,012345
I2647,1000,1200,750,229.88,229.88,012345
I2648,1000,1200,750,229.88,229.88,012345
I2649,1000,1200,545,690.5,690.5,012345
I2650,1000,1200,545,690.5,690.5,012345
I2651,1000,1200,1155,373.25,373.25,012345
I2652,1000,1200,1155,373.25,373.25,012345
I2653,1000,1200,975,652.0,652.0,012345
I2654,1000,1200,975,248.88,248.88,012345
I2655,1000,1200,975,248.88,248.88,012345
I2656,1000,1200,750,405.72,405.72,012345
I2657,570,780,478,100.96,100.96,012345
I2658,570,780,478,100.96,100.96,012345
I2659,570,780,478,100.96,100.96,012345
I2660,570,780,478,100.96,100.96,012345
I2661,570,780,478,100.96,100.96,012345
I2662,1200,1600,1350,303.92,303.92,012345
I2663,1200,1600,1350,303.92,303.92,012345
I2664,1200,1600,1350,303.92,303.92,012345
I2665,1200,1600,1350,303.92,303.92,012345
I2666,570,780,478,160.56,160.56,012345
I2667,570,780,478,160.56,160.56,012345
I2668,1200,1400,1450,179.4,179.4,012345
I2669,1200,1400,1450,179.4,179.4,012345
I2670,1200,1400,1450,179.4,179.4,012345
I2671,1200,1400,1450,179.4,179.4,012345
I2672,1200,1400,1450,179.4,179.4,012345
I2673,1200,1400,1450,179.4,179.4,012345
I2674,1200,1400,1450,179.4,179.4,012345
I2675,1200,1400,1450,179.4,179.4,012345
I2676,1200,1400,1450,179.4,179.4,012345
I2677,1200,1400,1450,179.4,179.4,012345
I2678,1200,1400,1450,179.4,179.4,012345
I2679,1200,1400,1450,179.4,179.4,012345
I2680,1200,1400,1450,179.4,179.4,012345
I2681,1200,1400,1450,179.4,179.4,012345
I2682,1200,1400,1450,179.4,179.4,012345
I2683,1200,1400,1450,179.4,179.4,012345
I2684,1200,1400,1450,179.4,179.4,012345
I2685,1200,1400,1450,179.4,179.4,012345
I2686,1200,1400,1450,179.4,179.4,012345
I2687,1200,1400,1450,179.4,179.4,012345
I2688,1200,1400,1450,179.4,179.4,012345
I2689,1200,1400,1450,179.4,179.4,012345
I2690,1200,1400,1450,179.4,179.4,012345
I2691,1200,1400,1450,179.4,179.4,012345
I2692,1200,1400,1450,179.4,179.4,012345
I2693,1200,1400,1450,179.4,179.4,012345
I2694,1200,1400,1450,179.4,179.4,012345
I2695,1200,1400,1450,179.4,179.4,012345
I2696,1200,1400,1450,179.4,179.4,012345
I2697,1200,1400,1450,179.4,179.4,012345
I2698,1200,1400,1450,179.4,179.4,012345
I2699,1200,1400,1450,179.4,179.4,012345
I2700,1000,1200,975,708.0,708.0,012345
I2701,1000,1200,750,351.944,351.944,012345
I2702,1000,1200,750,351.944,351.944,012345
I2703,1200,1600,1350,207.72,207.72,012345
I2704,1200,1600,1350,207.72,207.72,012345
I2705,1200,1600,1350,207.72,207.72,012345
I2706,1200,1600,1350,207.72,207.72,012345
I2707,1200,1600,1350,207.72,207.72,012345
I2708,1200,1600,1350,207.72,207.72,012345
I2709,1200,1600,1350,207.72,207.72,012345
I2710,1200,1600,1350,207.72,207.72,012345
I2711,1200,1600,1350,207.72,207.72,012345
I2712,1225,1400,1160,317.0,317.0,012345
I2713,1225,1400,1160,317.0,317.0,012345
I2714,1225,1400,1160,317.0,317.0,012345
I2715,1225,1400,1160,317.0,317.0,012345
I2716,1225,1400,1160,317.0,317.0,012345
I2717,1225,1400,1160,317.0,317.0,012345
I2718,1225,1400,1160,317.0,317.0,012345
I2719,1225,1400,1160,317.0,317.0,012345
I2720,1225,1400,1160,317.0,317.0,012345
I2721,1225,1400,1160,317.0,317.0,012345
I2722,1225,1400,1160,317.0,317.0,012345
I2723,1225,1400,1160,317.0,317.0,012345
I2724,1225,1400,1160,317.0,317.0,012345
I2725,1225,1400,1160,317.0,317.0,012345
I2726,1200,1900,750,845.38,845.38,012345
I2727,1200,1900,750,845.38,845.38,012345
I2728,570,780,478,81.72,81.72,012345
I2729,570,780,478,81.72,81.72,012345
I2730,570,780,478,81.72,81.72,012345
I2731,570,780,478,81.72,81.72,012345
I2732,570,780,478,81.72,81.72,012345
I2733,570,780,478,81.72,81.72,012345
I2734,1000,1200,975,308.76,308.76,012345
I2735,1000,1200,975,308.76,308.76,012345
I2736,570,780,478,160.56,160.56,012345
I2737,1200,1600,1350,303.92,303.92,012345
I2738,1200,1600,1350,303.92,303.92,012345
I2739,1000,1200,975,337.45,337.45,012345
I2740,1000,1200,750,227.528,227.528,012345
I2741,1000,1200,750,227.528,227.528,012345
I2742,1000,1200,750,351.944,351.944,012345
I2743,1000,1200,750,351.944,351.944,012345
I2744,570,780,478,160.56,160.56,012345
I2745,570,780,478,160.56,160.56,012345
I2746,1000,1200,750,405.72,405.72,012345
I2747,570,780,478,269.32,269.32,012345
I2748,1200,1600,1350,207.72,207.72,012345
I2749,1200,1600,1350,207.72,207.72,012345
I2750,1200,1600,1350,207.72,207.72,012345
I2751,1200,1600,1350,303.92,303.92,012345
I2752,1200,1600,1350,303.92,303.92,012345
I2753,1200,1600,1350,303.92,303.92,012345
I2754,1200,1600,1350,303.92,303.92,012345
I2755,1200,1600,1350,303.92,303.92,012345
I2756,1200,1600,1350,303.92,303.92,012345
I2757,1200,1600,1350,303.92,303.92,012345
I2758,1200,1600,1350,303.92,303.92,012345
I2759,570,780,478,160.56,160.56,012345
I2760,570,780,478,160.56,160.56,012345
I2761,570,780,478,81.72,81.72,012345
I2762,570,780,478,81.72,81.72,012345
I2763,570,780,478,81.72,81.72,012345
I2764,570,780,478,81.72,81.72,012345
I2765,570,780,478,81.72,81.72,012345
I2766,570,780,478,81.72,81.72,012345
I2767,1000,1200,750,351.944,351.944,012345
I2768,1000,1200,750,351.944,351.944,012345
I2769,1000,1200,1155,375.0,375.0,012345
I2770,1200,1600,1350,303.92,303.92,012345
I2771,1200,1600,1350,303.92,303.92,012345
I2772,1200,1600,1350,303.92,303.92,012345
I2773,1200,1600,1350,303.92,303.92,012345
I2774,1200,1600,1350,303.92,303.92,012345
I2775,1200,1600,1350,303.92,303.92,012345
I2776,1200,1600,1350,303.92,303.92,012345
I2777,1200,1600,1350,303.92,303.92,012345
I2778,1200,1600,1350,303.92,303.92,012345
I2779,1200,1600,1350,207.72,207.72,012345
I2780,1200,1600,1350,207.72,207.72,012345
I2781,1200,1600,1350,207.72,207.72,012345
I2782,1200,1600,1350,207.72,207.72,012345
I2783,1200,1600,1350,207.72,207.72,012345
I2784,1200,1600,1350,207.72,207.72,012345
I2785,1200,1600,1350,207.72,207.72,012345
I2786,1200,1600,1350,207.72,207.72,012345
I2787,1200,1600,1350,207.72,207.72,012345
I2788,1200,1600,1350,207.72,207.72,012345
I2789,1200,1600,1350,207.72,207.72,012345
I2790,1200,1600,1350,207.72,207.72,012345
I2791,1200,1600,1350,207.72,207.72,012345
I2792,1200,1600,1350,207.72,207.72,012345
I2793,1200,1600,1350,207.72,207.72,012345
I2794,1200,1600,1350,207.72,207.72,012345
I2795,1200,1600,1350,207.72,207.72,012345
I2796,1200,1600,1350,207.72,207.72,012345
I2797,1000,1200,975,169.0,169.0,012345
I2798,1000,1200,975,169.0,169.0,012345
I2799,1000,1200,975,169.0,169.0,012345
I2800,1000,1200,975,169.0,169.0,012345
I2801,1000,1200,975,169.0,169.0,012345
I2802,570,780,478,160.56,160.56,012345
I2803,570,780,478,160.56,160.56,012345
I2804,570,780,478,160.56,160.56,012345
I2805,1000,1200,1057,179.85,179.85,012345
I2806,1000,1200,1057,179.85,179.85,012345
I2807,1000,1200,975,527.4,527.4,012345
I2808,1000,1200,975,527.4,527.4,012345
I2809,1000,1200,975,527.4,527.4,012345
I2810,1000,1200,975,527.4,527.4,012345
I2811,1000,1200,975,527.4,527.4,012345
I2812,1000,1200,975,527.4,527.4,012345
I2813,1000,1200,975,527.4,527.4,012345
I2814,1000,1200,975,527.4,527.4,012345
I2815,1000,1200,975,527.4,527.4,012345
I2816,1000,1200,975,527.4,527.4,012345
I2817,1000,1200,975,527.4,527.4,012345
I2818,1000,1200,975,527.4,527.4,012345
I2819,1000,1200,975,527.4,527.4,012345
I2820,1000,1200,975,527.4,527.4,012345
I2821,1000,1200,750,229.88,229.88,012345
I2822,1000,1200,750,229.88,229.88,012345
I2823,1000,1200,545,729.5,729.5,012345
I2824,570,780,478,81.72,81.72,012345
I2825,570,780,478,81.72,81.72,012345
I2826,570,780,478,81.72,81.72,012345
I2827,570,780,478,81.72,81.72,012345
I2828,570,780,478,81.72,81.72,012345
I2829,570,780,478,81.72,81.72,012345
I2830,570,780,478,81.72,81.72,012345
I2831,570,780,478,81.72,81.72,012345
I2832,1200,1600,1350,303.92,303.92,012345
I2833,1200,1600,1350,303.92,303.92,012345
I2834,570,780,478,96.256,96.256,012345
I2835,570,780,478,96.256,96.256,012345
I2836,570,780,478,96.256,96.256,012345
I2837,1000,1200,975,259.6,259.6,012345
I2838,1000,1200,975,259.6,259.6,012345
I2839,1000,1200,975,259.6,259.6,012345
I2840,1200,1600,1350,205.16,205.16,012345
I2841,1200,1400,1450,179.4,179.4,012345
I2842,1200,1400,1450,179.4,179.4,012345
I2843,1200,1400,1450,179.4,179.4,012345
I2844,1200,1400,1450,179.4,179.4,012345
I2845,1200,1400,1450,179.4,179.4,012345
I2846,1200,1400,1450,179.4,179.4,012345
I2847,1200,1400,1450,179.4,179.4,012345
I2848,1200,1400,1450,179.4,179.4,012345
I2849,1200,1400,1450,179.4,179.4,012345
I2850,1200,1400,1450,179.4,179.4,012345
I2851,1200,1400,1450,179.4,179.4,012345
I2852,1200,1400,1450,179.4,179.4,012345
I2853,1200,1400,1450,179.4,179.4,012345
I2854,1200,1400,1450,179.4,179.4,012345
I2855,1200,1400,1450,179.4,179.4,012345
I2856,1200,1400,1450,179.4,179.4,012345
I2857,1200,1400,1450,179.4,179.4,012345
I2858,1200,1400,1450,179.4,179.4,012345
I2859,1200,1400,1450,179.4,179.4,012345
I2860,1200,1400,1450,179.4,179.4,012345
I2861,1200,1400,1450,179.4,179.4,012345
I2862,1200,1400,1450,179.4,179.4,012345
I2863,1200,1400,1450,179.4,179.4,012345
I2864,1200,1400,1450,179.4,179.4,012345
I2865,1200,1400,1450,179.4,179.4,012345
I2866,1200,1400,1450,179.4,179.4,012345
I2867,1200,1400,1450,179.4,179.4,012345
I2868,1200,1400,1450,179.4,179.4,012345
I2869,1200,1400,1450,179.4,179.4,012345
I2870,1200,1400,1450,179.4,179.4,012345
I2871,1200,1400,1450,179.4,179.4,012345
I2872,1200,1400,1450,179.4,179.4,012345
I2873,1200,1400,1450,179.4,179.4,012345
I2874,1200,1400,1450,179.4,179.4,012345
I2875,1200,1400,1450,179.4,179.4,012345
I2876,1200,1400,1450,179.4,179.4,012345
I2877,1200,1400,1450,179.4,179.4,012345
I2878,1200,1400,1450,179.4,179.4,012345
I2879,1200,1400,1450,179.4,179.4,012345
I2880,1200,1400,1450,179.4,179.4,012345
I2881,1200,1600,1350,303.92,303.92,012345
I2882,1200,1600,1350,303.92,303.92,012345
I2883,1200,1600,1350,303.92,303.92,012345
I2884,1000,1200,750,405.72,405.72,012345
I2885,1000,1200,750,227.528,227.528,012345
I2886,570,780,478,160.56,160.56,012345
I2887,1200,1600,1350,303.92,303.92,012345
I2888,1200,1600,1350,303.92,303.92,012345
I2889,1200,1600,1350,303.92,303.92,012345
I2890,1000,1200,750,176.5,176.5,012345
I2891,1000,1200,645,330.5,330.5,012345
I2892,570,780,478,160.56,160.56,012345
I2893,1200,1600,930,277.828,277.828,012345
I2894,1200,1600,930,277.828,277.828,012345
I2895,1200,1600,930,438.4,438.4,012345
I2896,1200,1600,930,438.4,438.4,012345
I2897,1200,1600,930,438.4,438.4,012345
I2898,1200,1600,930,438.4,438.4,012345
I2899,570,780,478,170.28,170.28,012345
I2900,570,780,478,170.28,170.28,012345
I2901,570,780,478,170.28,170.28,012345
I2902,1000,1200,558,127.408,127.408,012345
I2903,570,780,478,170.28,170.28,012345
I2904,570,780,478,170.28,170.28,012345
I2905,570,780,478,170.28,170.28,012345
I2906,570,780,478,170.28,170.28,012345
I2907,570,780,478,170.28,170.28,012345
I2908,570,780,478,170.28,170.28,012345
I2909,1000,1200,975,577.8,577.8,012345
I2910,1000,1200,975,577.8,577.8,012345
I2911,1000,1200,975,577.8,577.8,012345
I2912,1000,1200,975,577.8,577.8,012345
I2913,1000,1200,975,577.8,577.8,012345
I2914,1000,1200,975,577.8,577.8,012345
I2915,1000,1200,975,337.45,337.45,012345
I2916,570,780,478,101.52,101.52,012345
I2917,1000,1200,645,330.5,330.5,012345
I2918,1000,1200,645,330.5,330.5,012345
I2919,1200,1600,975,611.224,611.224,012345
I2920,1000,1200,750,267.8,267.8,012345
I2921,1225,1400,1160,278.5,278.5,012345
I2922,1225,1400,1160,278.5,278.5,012345
I2923,1225,1400,1160,278.5,278.5,012345
I2924,1225,1400,1160,278.5,278.5,012345
I2925,1225,1400,1160,278.5,278.5,012345
I2926,1225,1400,1160,278.5,278.5,012345
I2927,1225,1400,1160,278.5,278.5,012345
I2928,1225,1400,1160,278.5,278.5,012345
I2929,1225,1400,1160,278.5,278.5,012345
I2930,1225,1400,1160,278.5,278.5,012345
I2931,1225,1400,1160,278.5,278.5,012345
I2932,1225,1400,1160,317.0,317.0,012345
I2933,1225,1400,1160,317.0,317.0,012345
I2934,1225,1400,1160,317.0,317.0,012345
I2935,1225,1400,1160,317.0,317.0,012345
I2936,1225,1400,1160,317.0,317.0,012345
I2937,1225,1400,1160,317.0,317.0,012345
I2938,1225,1400,1160,317.0,317.0,012345
I2939,1225,1400,1160,317.0,317.0,012345
I2940,1225,1400,1160,317.0,317.0,012345
I2941,1225,1400,1160,317.0,317.0,012345
I2942,1225,1400,1160,317.0,317.0,012345
I2943,1225,1400,1160,317.0,317.0,012345
I2944,1225,1400,1160,317.0,317.0,012345
I2945,1225,1400,1160,317.0,317.0,012345
I2946,1225,1400,1160,317.0,317.0,012345
I2947,1225,1400,1160,317.0,317.0,012345
I2948,1200,1600,930,454.873,454.873,012345
I2949,1200,1600,930,454.873,454.873,012345
I2950,1200,1600,930,454.873,454.873,012345
I2951,1200,1600,930,454.873,454.873,012345
I2952,1200,1600,930,310.76,310.76,012345
I2953,1200,1600,1350,303.92,303.92,012345
I2954,1200,1600,1350,303.92,303.92,012345
I2955,1200,1600,1350,303.92,303.92,012345
I2956,1200,1600,1350,303.92,303.92,012345
I2957,1200,1600,1350,303.92,303.92,012345
I2958,1200,1600,1350,303.92,303.92,012345
I2959,1200,1600,1350,303.92,303.92,012345
I2960,1200,1600,1350,207.72,207.72,012345
I2961,1200,1600,1350,207.72,207.72,012345
I2962,1200,1600,1350,207.72,207.72,012345
I2963,1200,1600,1350,207.72,207.72,012345
I2964,1200,1600,1350,207.72,207.72,012345
I2965,1200,1600,1350,207.72,207.72,012345
I2966,1200,1600,1350,207.72,207.72,012345
I2967,1200,1600,1350,207.72,207.72,012345
I2968,1200,1600,1350,207.72,207.72,012345
I2969,1200,1600,1350,207.72,207.72,012345
I2970,1200,1600,1350,207.72,207.72,012345
I2971,1200,1600,1350,207.72,207.72,012345
I2972,1200,1600,1350,207.72,207.72,012345
I2973,1200,1600,1350,207.72,207.72,012345
I2974,1200,1600,1350,207.72,207.72,012345
I2975,1200,1600,1350,207.72,207.72,012345
I2976,1200,1600,1350,207.72,207.72,012345
I2977,1200,1600,1350,207.72,207.72,012345
I2978,1200,1600,1350,207.72,207.72,012345
I2979,1000,1200,1155,366.75,366.75,012345
I2980,570,780,478,96.256,96.256,012345
I2981,570,780,478,96.256,96.256,012345
I2982,570,780,478,96.256,96.256,012345
I2983,1200,1600,1350,303.92,303.92,012345
I2984,570,780,478,270.08,270.08,012345
I2985,1000,1200,359,70.016,70.016,012345
I2986,1200,1600,975,1471.6,1471.6,012345
I2987,1200,1600,1350,207.72,207.72,012345
I2988,1200,1600,1350,207.72,207.72,012345
I2989,1200,1600,1350,207.72,207.72,012345
I2990,1200,1600,1350,207.72,207.72,012345
I2991,1200,1600,1350,207.72,207.72,012345
I2992,1200,1600,1350,207.72,207.72,012345
I2993,1200,1600,1350,207.72,207.72,012345
I2994,1200,1600,1350,207.72,207.72,012345
I2995,1200,1600,1350,207.72,207.72,012345
I2996,1200,1600,1350,207.72,207.72,012345
I2997,1200,1600,1350,207.72,207.72,012345
I2998,1200,1600,1350,207.72,207.72,012345
I2999,1200,1600,1350,207.72,207.72,012345
I3000,1200,1600,1350,207.72,207.72,012345
I3001,1200,1600,1350,207.72,207.72,012345
I3002,1200,1600,1350,207.72,207.72,012345
I3003,1200,1600,1350,207.72,207.72,012345
I3004,1200,1600,1350,207.72,207.72,012345
I3005,1200,1600,1350,207.72,207.72,012345
I3006,1200,1600,1350,207.72,207.72,012345
I3007,1200,1600,1350,207.72,207.72,012345
I3008,1200,1600,1350,207.72,207.72,012345
I3009,1200,1600,1350,207.72,207.72,012345
I3010,1200,1600,1350,207.72,207.72,012345
I3011,1200,1600,1350,207.72,207.72,012345
I3012,1200,1600,1350,207.72,207.72,012345
I3013,1200,1600,1350,207.72,207.72,012345
I3014,1200,1600,1350,207.72,207.72,012345
I3015,1200,1600,1350,207.72,207.72,012345
I3016,1200,1600,1350,207.72,207.72,012345
I3017,1200,1900,750,713.62,713.62,012345
I3018,1000,1200,975,183.84,183.84,012345
I3019,1000,1200,975,183.84,183.84,012345
I3020,1000,1200,975,183.84,183.84,012345
I3021,1000,1200,975,183.84,183.84,012345
I3022,1000,1200,750,267.8,267.8,012345
I3023,1000,1200,750,305.32,305.32,012345
I3024,1000,1200,750,305.32,305.32,012345
I3025,570,780,478,160.56,160.56,012345
I3026,570,780,478,160.56,160.56,012345
I3027,1000,1200,975,248.88,248.88,012345
I3028,1000,1200,975,248.88,248.88,012345
I3029,1000,1200,750,227.528,227.528,012345
I3030,1000,1200,750,227.528,227.528,012345
I3031,1000,1200,750,227.528,227.528,012345
I3032,1000,1200,750,351.944,351.944,012345
I3033,1000,1200,750,351.944,351.944,012345
I3034,1000,1200,1057,164.04,164.04,012345
I3035,1000,1200,1057,164.04,164.04,012345
I3036,1000,1200,750,229.88,229.88,012345
I3037,1000,1200,750,229.88,229.88,012345
I3038,1000,1200,750,229.88,229.88,012345
I3039,1000,1200,1057,179.85,179.85,012345
I3040,570,780,478,96.256,96.256,012345
I3041,570,780,478,96.256,96.256,012345
I3042,570,780,478,96.256,96.256,012345
I3043,570,780,478,96.256,96.256,012345
I3044,1000,1200,975,293.32,293.32,012345
I3045,1000,1200,975,293.32,293.32,012345
I3046,1000,1200,975,293.32,293.32,012345
I3047,1000,1200,975,293.32,293.32,012345
I3048,1000,1200,975,293.32,293.32,012345
I3049,1000,1200,975,293.32,293.32,012345
I3050,1000,1200,975,293.32,293.32,012345
I3051,1000,1200,975,293.32,293.32,012345
I3052,1000,1200,975,293.32,293.32,012345
I3053,1000,1200,975,293.32,293.32,012345
I3054,1000,1200,975,293.32,293.32,012345
I3055,1000,1200,975,293.32,293.32,012345
I3056,1000,1200,975,293.32,293.32,012345
I3057,1000,1200,975,293.32,293.32,012345
I3058,1000,1200,975,293.32,293.32,012345
I3059,1000,1200,975,293.32,293.32,012345
I3060,1000,1200,975,293.32,293.32,012345
I3061,1000,1200,975,293.32,293.32,012345
I3062,1000,1200,975,293.32,293.32,012345
